Name,Brand,Category,Subcategory,Selling Price,MRP,Weight,Unit,Image URL,Search Keywords,Active
Godhuma Rava (Wheat Rava),,,,,,,,,,
Godhuma Rava (Wheat Rava),,,,,,,,,,
Biyyam Rava (Rice Rava),,,,,,,,,,
Biyyam Rava (Rice Rava),,,,,,,,,,
Biyyam Rava (Rice Rava),,,,,,,,,,
Biyyam Rava (Rice Rava),,,,,,,,,,
Biyyam Rava (Rice Rava),,,,,,,,,,
Idly Rava,,,,,,,,,,
Idly Rava,,,,,,,,,,
Idly Rava,,,,,,,,,,
Idly Rava,,,,,,,,,,
Idly Rava,,,,,,,,,,
Sanna Godhuma Rava,,,,,,,,,,
Sanna Godhuma Rava,,,,,,,,,,
Sanna Godhuma Rava,,,,,,,,,,
Sanna Godhuma Rava,,,,,,,,,,
Sanna Godhuma Rava,,,,,,,,,,
Chintapandu (Tamarind),,,,,,,,,,
Chintapandu (Tamarind),,,,,,,,,,
Chintapandu (Tamarind),,,,,,,,,,
Chintapandu (Tamarind),,,,,,,,,,
Chintapandu (Tamarind),,,,,,,,,,
Red Chilli,,,,,,,,,,
Red Chilli,,,,,,,,,,
Red Chilli,,,,,,,,,,
Red Chilli,,,,,,,,,,
Red Chilli,,,,,,,,,,
Jeera (Cumin),,,,,,,,,,
Jeera (Cumin),,,,,,,,,,
Jeera (Cumin),,,,,,,,,,
Jeera (Cumin),,,,,,,,,,
Jeera (Cumin),,,,,,,,,,
Sanna Aavalu (Mustard Seeds),,,,,,,,,,
Sanna Aavalu (Mustard Seeds),,,,,,,,,,
Sanna Aavalu (Mustard Seeds),,,,,,,,,,
Sanna Aavalu (Mustard Seeds),,,,,,,,,,
Sanna Aavalu (Mustard Seeds),,,,,,,,,,
Lavu Aavalu (Mustard Seeds),,,,,,,,,,
Lavu Aavalu (Mustard Seeds),,,,,,,,,,
Lavu Aavalu (Mustard Seeds),,,,,,,,,,
Lavu Aavalu (Mustard Seeds),,,,,,,,,,
Lavu Aavalu (Mustard Seeds),,,,,,,,,,
Menthulu (Fenugreek),,,,,,,,,,
Menthulu (Fenugreek),,,,,,,,,,
Menthulu (Fenugreek),,,,,,,,,,
Menthulu (Fenugreek),,,,,,,,,,
Menthulu (Fenugreek),,,,,,,,,,
Vamu (Ajwain),,,,,,,,,,
Vamu (Ajwain),,,,,,,,,,
Vamu (Ajwain),,,,,,,,,,
Vamu (Ajwain),,,,,,,,,,
Vamu (Ajwain),,,,,,,,,,
Sounf (Fennel Seeds),,,,,,,,,,
Sounf (Fennel Seeds),,,,,,,,,,
Sounf (Fennel Seeds),,,,,,,,,,
Sounf (Fennel Seeds),,,,,,,,,,
Sounf (Fennel Seeds),,,,,,,,,,
Nuvvulu (Sesame Seeds),,,,,,,,,,
Nuvvulu (Sesame Seeds),,,,,,,,,,
Nuvvulu (Sesame Seeds),,,,,,,,,,
Nuvvulu (Sesame Seeds),,,,,,,,,,
Nuvvulu (Sesame Seeds),,,,,,,,,,
Dhaniyalu (Coriander Seeds),,,,,,,,,,
Dhaniyalu (Coriander Seeds),,,,,,,,,,
Dhaniyalu (Coriander Seeds),,,,,,,,,,
Dhaniyalu (Coriander Seeds),,,,,,,,,,
Dhaniyalu (Coriander Seeds),,,,,,,,,,
Corn Flour,,,,,,,,,,
Corn Flour,,,,,,,,,,
Corn Flour,,,,,,,,,,
Corn Flour,,,,,,,,,,
Corn Flour,,,,,,,,,,
Murmura (Puffed Rice),,,,,,,,,,
Murmura (Puffed Rice),,,,,,,,,,
Murmura (Puffed Rice),,,,,,,,,,
Murmura (Puffed Rice),,,,,,,,,,
Murmura (Puffed Rice),,,,,,,,,,
Ginger,,,,,,,,,,
Ginger,,,,,,,,,,
Ginger,,,,,,,,,,
Ginger,,,,,,,,,,
Ginger,,,,,,,,,,
Garlic,,,,,,,,,,
Garlic,,,,,,,,,,
Garlic,,,,,,,,,,
Garlic,,,,,,,,,,
Garlic,,,,,,,,,,
Onions,,,,,,,,,,
Onions,,,,,,,,,,
Onions,,,,,,,,,,
Onions,,,,,,,,,,
Onions,,,,,,,,,,
Meal Maker (Soya Chunks),,,,,,,,,,
Meal Maker (Soya Chunks),,,,,,,,,,
Meal Maker (Soya Chunks),,,,,,,,,,
Meal Maker (Soya Chunks),,,,,,,,,,
Meal Maker (Soya Chunks),,,,,,,,,,
Sunflower Oil,,,,,,,,,,
Sunflower Oil,,,,,,,,,,
Sunflower Oil,,,,,,,,,,
Sunflower Oil,,,,,,,,,,
Sunflower Oil,,,,,,,,,,
Groundnut Oil,,,,,,,,,,
Groundnut Oil,,,,,,,,,,
Groundnut Oil,,,,,,,,,,
Groundnut Oil,,,,,,,,,,
Groundnut Oil,,,,,,,,,,
Nuvvula Oil (Sesame Oil),,,,,,,,,,
Nuvvula Oil (Sesame Oil),,,,,,,,,,
Nuvvula Oil (Sesame Oil),,,,,,,,,,
Nuvvula Oil (Sesame Oil),,,,,,,,,,
Nuvvula Oil (Sesame Oil),,,,,,,,,,
Palm Oil,,,,,,,,,,
Palm Oil,,,,,,,,,,
Palm Oil,,,,,,,,,,
Palm Oil,,,,,,,,,,
Palm Oil,,,,,,,,,,
Gold Drop Oil,,,,,,,,,,
Gold Drop Oil,,,,,,,,,,
Gold Drop Oil,,,,,,,,,,
Gold Drop Oil,,,,,,,,,,
Gold Drop Oil,,,,,,,,,,
Biryani Leaf,,,,,,,,,,
Biryani Leaf,,,,,,,,,,
Biryani Leaf,,,,,,,,,,
Biryani Leaf,,,,,,,,,,
Biryani Leaf,,,,,,,,,,
Dalchini (Cinnamon),,,,,,,,,,
Dalchini (Cinnamon),,,,,,,,,,
Dalchini (Cinnamon),,,,,,,,,,
Dalchini (Cinnamon),,,,,,,,,,
Dalchini (Cinnamon),,,,,,,,,,
Elaychi (Cardamom),,,,,,,,,,
Elaychi (Cardamom),,,,,,,,,,
Elaychi (Cardamom),,,,,,,,,,
Elaychi (Cardamom),,,,,,,,,,
Elaychi (Cardamom),,,,,,,,,,
Lavanga (Cloves),,,,,,,,,,
Lavanga (Cloves),,,,,,,,,,
Lavanga (Cloves),,,,,,,,,,
Lavanga (Cloves),,,,,,,,,,
Lavanga (Cloves),,,,,,,,,,
Banda Puvvu,,,,,,,,,,
Banda Puvvu,,,,,,,,,,
Banda Puvvu,,,,,,,,,,
Banda Puvvu,,,,,,,,,,
Banda Puvvu,,,,,,,,,,
Star Puvvu (Star Anise),,,,,,,,,,
Star Puvvu (Star Anise),,,,,,,,,,
Star Puvvu (Star Anise),,,,,,,,,,
Star Puvvu (Star Anise),,,,,,,,,,
Star Puvvu (Star Anise),,,,,,,,,,
Rathi Potha,,,,,,,,,,
Rathi Potha,,,,,,,,,,
Rathi Potha,,,,,,,,,,
Rathi Potha,,,,,,,,,,
Rathi Potha,,,,,,,,,,
Marathi Mogga,,,,,,,,,,
Marathi Mogga,,,,,,,,,,
Marathi Mogga,,,,,,,,,,
Marathi Mogga,,,,,,,,,,
Marathi Mogga,,,,,,,,,,
Kasuri Methi,,,,,,,,,,
Kasuri Methi,,,,,,,,,,
Kasuri Methi,,,,,,,,,,
Kasuri Methi,,,,,,,,,,
Kasuri Methi,,,,,,,,,,
Pasupu (Turmeric),,,,,,,,,,
Pasupu (Turmeric),,,,,,,,,,
Pasupu (Turmeric),,,,,,,,,,
Pasupu (Turmeric),,,,,,,,,,
Pasupu (Turmeric),,,,,,,,,,
Chilli Powder,,,,,,,,,,
Chilli Powder,,,,,,,,,,
Chilli Powder,,,,,,,,,,
Chilli Powder,,,,,,,,,,
Chilli Powder,,,,,,,,,,
Swastik Pasupu,,,,,,,,,,
Swastik Pasupu,,,,,,,,,,
Swastik Pasupu,,,,,,,,,,
Swastik Pasupu,,,,,,,,,,
Swastik Pasupu,,,,,,,,,,
Swastik Karam,,,,,,,,,,
Swastik Karam,,,,,,,,,,
Swastik Karam,,,,,,,,,,
Swastik Karam,,,,,,,,,,
Swastik Karam,,,,,,,,,,
Kumkuma,,,,,,,,,,
Kumkuma,,,,,,,,,,
Kumkuma,,,,,,,,,,
Kumkuma,,,,,,,,,,
Kumkuma,,,,,,,,,,
Karpuram (Camphor),,,,,,,,,,
Karpuram (Camphor),,,,,,,,,,
Karpuram (Camphor),,,,,,,,,,
Karpuram (Camphor),,,,,,,,,,
Karpuram (Camphor),,,,,,,,,,
Gandham,,,,,,,,,,
Gandham,,,,,,,,,,
Gandham,,,,,,,,,,
Gandham,,,,,,,,,,
Gandham,,,,,,,,,,
Durga Ghee,,,,,,,,,,
Durga Ghee,,,,,,,,,,
Durga Ghee,,,,,,,,,,
Durga Ghee,,,,,,,,,,
Durga Ghee,,,,,,,,,,
GRB Ghee,,,,,,,,,,
GRB Ghee,,,,,,,,,,
GRB Ghee,,,,,,,,,,
GRB Ghee,,,,,,,,,,
GRB Ghee,,,,,,,,,,
Poola Daram,,,,,,,,,,
Poola Daram,,,,,,,,,,
Poola Daram,,,,,,,,,,
Poola Daram,,,,,,,,,,
Poola Daram,,,,,,,,,,
Suthili,,,,,,,,,,
Suthili,,,,,,,,,,
Suthili,,,,,,,,,,
Suthili,,,,,,,,,,
Suthili,,,,,,,,,,
Poola Needle,,,,,,,,,,
Poola Needle,,,,,,,,,,
Poola Needle,,,,,,,,,,
Poola Needle,,,,,,,,,,
Poola Needle,,,,,,,,,,
Kaju (Cashews),,,,,,,,,,
Kaju (Cashews),,,,,,,,,,
Kaju (Cashews),,,,,,,,,,
Kaju (Cashews),,,,,,,,,,
Kaju (Cashews),,,,,,,,,,
Kismiss (Raisins),,,,,,,,,,
Kismiss (Raisins),,,,,,,,,,
Kismiss (Raisins),,,,,,,,,,
Kismiss (Raisins),,,,,,,,,,
Kismiss (Raisins),,,,,,,,,,
Badam (Almonds),,,,,,,,,,
Badam (Almonds),,,,,,,,,,
Badam (Almonds),,,,,,,,,,
Badam (Almonds),,,,,,,,,,
Badam (Almonds),,,,,,,,,,
Santoor,,,,,,,,,,
Mysore sandal,,,,,,,,,,
Lux white,,,,,,,,,,
Lux pink,,,,,,,,,,
Lux international,,,,,,,,,,
Medimix,,,,,,,,,,
Dove,,,,,,,,,,
Old cinthol,,,,,,,,,,
Cinthol Lime,,,,,,,,,,
Dettol,,,,,,,,,,
Lifebuoy,,,,,,,,,,
Surfexcel,,,,,,,,,,
Rin,,,,,,,,,,
XXX,,,,,,,,,,
Surfexcel,,,,,,,,,,
Ariel,,,,,,,,,,
Tide,,,,,,,,,,
Surfexcel,,,,,,,,,,
Ariel,,,,,,,,,,
Tide,,,,,,,,,,
Rin,,,,,,,,,,
Wheel,,,,,,,,,,
Vim,,,,,,,,,,
Oorvasi,,,,,,,,,,
Exo,,,,,,,,,,
Vim liquid,,,,,,,,,,
Sabina,,,,,,,,,,
Comfort,,,,,,,,,,
Soft touch,,,,,,,,,,
Harpic red,,,,,,,,,,
Harpic blue,,,,,,,,,,
Bleaching powder,,,,,,,,,,
Domex powder,,,,,,,,,,
Lizol,,,,,,,,,,
Mr. Muscle,,,,,,,,,,
Odonil,,,,,,,,,,
Godrej Aer,,,,,,,,,,
Broom,,,,,,,,,,
Tea glass,,,,,,,,,,
Water glass,,,,,,,,,,
Plates,,,,,,,,,,
Cups,,,,,,,,,,
Spoons,,,,,,,,,,
Tissues,,,,,,,,,,
Dust bin covers,,,,,,,,,,
Redlabel,,,,,,,,,,
Redlabel Natural Care,,,,,,,,,,
Taj Mahal,,,,,,,,,,
3 Roses,,,,,,,,,,
Chakragold,,,,,,,,,,
Gemini,,,,,,,,,,
Waghbakri,,,,,,,,,,
Bru,,,,,,,,,,
Nescafe,,,,,,,,,,
Continental,,,,,,,,,,
Maggi,,,,,,,,,,
Yipee,,,,,,,,,,
Chat patt,,,,,,,,,,
Hulke fulke,,,,,,,,,,
Lays,,,,,,,,,,
Bingo,,,,,,,,,,
